"code","display_name","brands","countries","categories","ingredients_text","nova_group","nutriscore_grade","ecoscore_grade","energy_kcal_100g","sugars_100g","salt_100g","game_ready","review_status","review_notes","source_dataset","selection_rationale"
"0037600223324","CREAMY PEANUT BUTTER","SKIPPY","France,United States","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Breakfasts,Fats,Spreads,Nuts and their products,Plant-based spreads,Sweet spreads,Vegetable fats,Oilseed purees,Legume butters,fr:Pâtes à tartiner,Nut butters,Peanut butters","ROASTED PEANUTS SUGAR, HYDROGENATED VEGETABLE OIL (COTTONSEED, SOYBEAN AND RAPESEED OIL) TO PREVENT SEPARATION, SALT.","4","c","d","594.0","9.38","1.17","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"7622210249661","Bournville Dark Chocolate bar","Cadbury","France,United Kingdom,United States","Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates, Dark chocolates","sugar, cocoa butter, cocoa mass, palm oil, emulsifiers (soya lecithin, e476),skimmed milk powder","4","e","f","523.0","58.0","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0044000004637","Grahams","Honey Maid","United States","Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, en:appetizers","UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID), GRAHAM FLOUR (WHOLE GRAIN WHEAT FLOUR), SUGAR, SOYBEAN AND/OR CANOLA OIL, HONEY, LEAVENING (BAKING SODA, CALCIUM PHOSPHATE), SALT, SOY LECITHIN, ARTIFICIAL FLAVOR, WHEAT, SOY.","4","d","c","433.0","26.7","1.08","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5060043224585","Low Sugar Maple & Pecan Granola imp","Lizi's","United States, en:united-kingdom","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis","Wholegrain Oat Flakes (67%), Rapeseed Oil, Nuts (8%) [Pecan Nut Pieces, Walnut Pieces, Almond Pieces], Seeds (6%) [Sunflower, Pumpkin], Desiccated Coconut, Maple Syrup (2%), Chicory Fibre, Natural Flavouring, Sea Salt, Fructose.","4","a","b","478.0","2.4","0.3","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0716270001660","Ginger Crystallized In Dark Chocolate","Chocolove","United States, World, en:india","Condiments,Sweet snacks,Confectioneries,Fruits based foods,Herbs and spices,Candied fruits,Ginger,Crystallized ginger,Groceries","dark chocolate (cocoa liquor*, sugar, cocoa butter*, soy lecithin, vanilla), crystallized ginger (ginger, sugar)","4","not-applicable","a-plus","500.0","40.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"7610400070577","Dunkle Schweizer Schokolade mit Chili-Extrakt","Lindt & Sprüngli,Lindt","Australia,Dinamarca,Francia,Nueva Zelanda,España,Suiza,Reino Unido","Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates negros,en:Swiss chocolates","Zucker, Kakaomasse, Kakaobutter, Butterreinfett, Emulgator (Sojalecithin), Chili-Extrakt, Aromen.","4","d","e","542.0","4.0","0.0875","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0037600106252","Peanut Butter","Skippy","France,United States","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters","ROASTED PEANUTS, SUGAR, HYDROGENATED VEGETABLE OIL (COTTONSEED, SOYBEAN AND RAPESEED OIL) TO PREVENT SEPARATION, SALT.","4","c","d","594.0","9.38","1.17","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8076809513388","Arrabbiata","Barilla","Australia,Austria,Belgium,Bulgaria,Denmark,Finland,France,Germany,Italy,Morocco,Norway,Spain,Sweden,Switzerland","Condiments,Sauces,Pasta sauces,Tomato sauces,Arrabbiata sauces,Cooking Sauces","Polpa di pomodoro 70%, concentrato di pomodoro 13%, cipolla, olio di girasole, peperoni rossi 2%, aglio, prezzemolo, sale, zucchero, peperoncino 0,1%, aroma naturale","4","a","a-plus","60.0","5.0","1.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5054775347735","White Folded Flatbreads","Tesco","United Kingdom,United States","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Flatbreads, White breads, Wheat breads, Wheat flatbreads, en:special-breads","Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Yeast, Spirit Vinegar, Fermented _Wheat_ Flour, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate, Calcium Phosphate), Salt, Emulsifier (Mono - and Di-Acetyl Tartaric Acid Esters of Mono - and Diglycerides of Fatty Acids), Dried Skimmed _Milk_, Flour Treatment Agent (Ascorbic Acid).","4","unknown","b","303.0","2.57","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5023528000036","Lancashire oven bottom muffins","Sheldon's","United States, en:united-kingdom","Hamburger buns","wheat flour (with calcium carbonate, iron, thiamin (b1), niacin (b3)), water, yeast, sugar, salt, vinegar, rapeseed oil, soya flour, palm oil, emulsifier (sodium stearoyl-2-lactylate), preservative (calcium propionate), flour treatment agent: ascorbic acid (vitamin c)","4","b","b","254.0","2.46","0.769","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5035660138782","Fine cut Oxford marmalade","Frank Cooper's","United Kingdom, United States","Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Marmalades, Orange-marmalades","Glucose-Fructose Syrup, Seville Oranges, Sugar, Acid: Citric Acid, Acidity Regulator: Sodium Citrates, Gelling Agent: Pectin, Orange Oil.","4","d","a","250.0","56.0","0.14","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0123456789012","Peanut Butter Crunch","Fleischer, Selbst gemacht, The Wholesome Bar, Uberti","France, Germany, Morocco, Togo, United States, en:belgium","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Cereals and potatoes, Meats and their products, Dried products, Fruits based foods, Meats, Prepared meats, Dried plant-based foods, Sausages, Breads, Dried fruits","Unbleached enriched wheat flour [flour, barley malt, niacin (vitamin b3), iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid (vitamin b9)], water, sugar, yeast, wheat gluten, soybean oil, contains 2% or less of the following: salt, dough conditioners (mono - and diglycerides, sodium stearoyl lactylate, ethoxylated mono - and diglycerides, ascorbic acid), calcium propionate and sorbic acid (to retain freshness), yeast nutrients (calcium carbonate, calcium sulfate, monocalcium phosphate, ammonium sulfate), hydrogenated cottonseed oil, ground turmeric, soy lecithin.","4","a","unknown","52.941176470588","2.9411764705882","0.095588235294118","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"9350271000164","Organic kombucha","Remedy, Remedy Drinks, Remedy Kombucha","Australia, France, en:united-kingdom","Plant-based foods and beverages, Beverages, Fermented foods, Hot beverages, Plant-based beverages, Teas, Fermented drinks, Tea-based beverages, Kombuchas","Certified organic raw kombucha (pure water, wild kombucha culture, organic black tea*, organic green tea*), organic ginger*, organic erythritol* (all-natural flavour enhancer), organic lemon*, organic stevia* (all-natural sweetener).
*Certified organic ingredients","4","b","a","2.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0049000042566","ZERO CALORIE COLA","Coca-Cola","United States","Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Diet cola soft drink","carbonated water, caramel color, phosphoric acid, aspartame, potassium benzoate, natural flavors, potassium citrate, acesulfame potassium, caffeine","4","c","not-applicable","0.0","","0.0282","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"50147311","Colman's Mustard","Colman's","Australia,France,United Kingdom","Condiments, Sauces, Mustards","Water, MUSTARD flour (21%), sugar, salt, WHEAT flour (calcium carbonate, iron, niacin, thiamin), turmeric, citric acid, thickener (xanthan gum).","4","e","a","190.0","11.0","8.4","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"6921804700269","Crispy Chili oil","LAOGANMA","Australia, France, Germany, Netherlands, New Zealand, en:united-kingdom","Plant-based foods and beverages, Plant-based foods, Condiments, Sauces, Hot sauces, Chilli oil, fr:spicies","soybean oil [45%], chilli [25%], onion [15%], fermented soybeans [soybeans, water], flavour enhancer [e621], salt, sugar, sichuan pepper powder,","4","d","unknown","533.0","0.0","2.92","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0017077102322","KEFIR cultured lowfat milk","Lifeway","United States, en:mexico","Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, en:kefir","Pasteurized lowfat milk, nonfat milk, pectin, vitamin a palmitate, vitamin d3, live and active cultures.","4","b","e","45.8","3.75","0.13","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8000500032237","Ferrero Rocher","Ferrero,Ferrero Rocher,Rocher,รอชเชอร์,เฟอเรโร,เฟอเรโร รอชเชอร์","Albania,Australia,Austria,Belgium,Bosnia and Herzegovina,Croatia,France,Italy,Montenegro,Morocco,North Macedonia,Serbia,Slovenia,Switzerland,Thailand,United Kingdom","ขนม-ของว่าง,en:Sweet snacks,en:Cocoa and its products,ขนมหวาน,ลูกอมช็อกโกแลต,en:Bonbons","MILK chocolate 30% (sugar, cocoa butter, cocoa mass, skimmed MILK powder, concentrated BUTTER, emulsifier: lecithins (SOYA), vanillin), HAZELNUTS (28.5%), sugar, palm oil, WHEAT flour, whey powder (MILK), fat-reduced cocoa, Emulsifier: lecithins (SOYA), raising agent (sodium bicarbonate), salt, vanillin","4","e","unknown","594.7","39.9","0.153","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"5059319024479","Coco Pops","Kellogg's","United Kingdom, United States, en:ireland","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Chocolate puffed rice","(EN) CHOCOLATE FLAVOUR TOASTED RICE, FORTIFIED WITH VITAMINS AND MINERALS. INGREDIENTS: Rice, sugar, glucose syrup, fat reduced cocoa powder, salt, cocoa mass, barley malt extract, flavourings, niacin, iron, vitamin B6, riboflavin, thiamin, folic acid, vitamin D, vitamin B12. For allergens see ingredients highlighted","4","c","e","386.0","17.0","0.525","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0077260062512","Elegant collection a decadent 16 piece private reserve chocolate assortment, assortment","Russell Stover Candies  Inc.","France,United States","en:chocolate-candies","Sugar, milk ingredients, corn syrup, cocoa butter, cocoa mass, brown sugar, palm kernel oil, water, almonds, hazelnuts, hydrogenated coconut oil, salt, soy lecithin, raspberries, coconut oil, honey, dried egg-white, coffee, flavour, artificial flavour, citric acid, lemon oil, tapioca flour, invertase, colour, baking soda, potassium sorbate, sodium benzoate.","4","e","unknown","488.0","51.16","0.2325","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"7613035587793","NESTLE DESSERT Lait","Nestlé","Canada,France","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Chocolates,Milk chocolates,Milk chocolate bar","Sucre, pâte de cacao (Afrique de l'Ouest, Amérique du Sud), beurre de cacao, lait entier en poudre (14,4%), lactose, émulsifiant (lécithines), arôme naturel de vanille de Madagascar.","4","e","d","554.0","50.7","0.13","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0061232201047","Stem ginger oat biscuits","Nairn's","New Zealand, United States, en:united-kingdom","Snacks,Sweet snacks,Biscuits and cakes,Biscuits","Wholegrain Oats (64%), Brown Sugar, Sustainable Palm Fruit Oil, Stem Ginger (6.3%) (Stem Ginger, Sugar), Dietary Fibre (Oligofructose), Ground Ginger, Partially Inverted Refiners Syrup, Barley Malt Syrup, Raising Agent: Sodium Carbonates, Sea Salt.

May contain traces of milk.","4","d","c","438.0","17.2","0.91","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0021000612239","original cream cheese","PHILADELPHIA","Spain,United States","Dairies,Fermented foods,Fermented milk products,Cheeses,Cream cheeses,es:cremas-de-queso","pasteurized milk and cream, salt, carob bean gum, cheese culture","4","d","d","357.0","3.57","0.982","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0061232202556","Dark Chocolate Chip Oat Biscuits","Nairn's","France, New Zealand, United Kingdom, en:ireland","Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits","Wholegrain Oats (59%), Dark Chocolate Chips (9%) (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Soya Lecithin, Natural Vanilla Flavouring), Sustainable Palm Fruit Oil, Brown Sugar, Dark Chocolate Powder (5%) (Sugar, Cocoa Mass, Fat Reduced Cocoa Powder), Partially Inverted Refiners Syrup, Dietary Fibre (Oligofructose), Barley Malt Syrup, Raising Agent: Sodium Bicarbonate, Sea Salt, Natural Cocoa Flavouring.","4","d","d","454.0","19.0","0.775","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"8714100536186","Mint Sauce","Colman’s","Australia, France, Switzerland, en:gb","Condiments, Sauces, Mint sauces, Groceries","mint (25%), spirit vinegar, sugar, glucose-fructose syrup, water, salt, acid (acetic acid), stabiliser (xanthan gum), colour (copper complexes of chlorophyll),","4","c","unknown","120.0","3.5","0.38","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
"0051500720011","CREAMY PEANUT BUTTER","Jif","France,United States","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters, Plant-based foods and beverages  Plant-based foods  Legumes and their products  Spreads  Nuts and their products  Plant-based spreads  Oilseed purees  Legume butters  Nut butters  Peanut butters, en:nut-butters","roasted peanuts, sugar, molasses, fully hydrogenated vegetable oils (rapeseed and soybean), mono and diglycerides, salt","4","c","d","576.0","9.09","1.06","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)","English-readable product from a global-priority market; verify familiarity and classification"
